2026-01-28 20:41:21 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:137 - INFO ] Create optimizer adam: {'lr': 0.001, 'weight_decay': 1e-05}
2026-01-29 03:01:25 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:211 - INFO ] <epoch:  9, lr:1.000e-03, loss:9.265, Total time:1.301 min> 
2026-01-29 03:01:26 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:242 - INFO ] Epoch: 9, now best loss change: 9.2645
2026-01-29 03:01:32 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:161 - INFO ] Training model ......
2026-01-29 03:02:26 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:200, lr:1.000e-03, loss:2.241, batch:200 utterances> 
2026-01-29 03:03:19 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:400, lr:1.000e-03, loss:3.264, batch:400 utterances> 
2026-01-29 03:04:11 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:600, lr:1.000e-03, loss:2.999, batch:600 utterances> 
2026-01-29 03:05:04 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:800, lr:1.000e-03, loss:4.071, batch:800 utterances> 
2026-01-29 03:05:57 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:1000, lr:1.000e-03, loss:2.895, batch:1000 utterances> 
2026-01-29 03:06:49 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:1200, lr:1.000e-03, loss:1.924, batch:1200 utterances> 
2026-01-29 03:07:42 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:1400, lr:1.000e-03, loss:3.079, batch:1400 utterances> 
2026-01-29 03:08:35 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:1600, lr:1.000e-03, loss:3.677, batch:1600 utterances> 
2026-01-29 03:09:28 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:1800, lr:1.000e-03, loss:2.626, batch:1800 utterances> 
2026-01-29 03:10:21 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:2000, lr:1.000e-03, loss:2.426, batch:2000 utterances> 
2026-01-29 03:11:14 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:2200, lr:1.000e-03, loss:1.907, batch:2200 utterances> 
2026-01-29 03:12:07 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:2400, lr:1.000e-03, loss:2.189, batch:2400 utterances> 
2026-01-29 03:13:00 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:2600, lr:1.000e-03, loss:3.178, batch:2600 utterances> 
2026-01-29 03:13:52 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:2800, lr:1.000e-03, loss:2.547, batch:2800 utterances> 
2026-01-29 03:14:45 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:3000, lr:1.000e-03, loss:2.966, batch:3000 utterances> 
2026-01-29 03:15:38 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:3200, lr:1.000e-03, loss:2.440, batch:3200 utterances> 
2026-01-29 03:16:31 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:3400, lr:1.000e-03, loss:3.165, batch:3400 utterances> 
2026-01-29 03:17:24 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:3600, lr:1.000e-03, loss:0.317, batch:3600 utterances> 
2026-01-29 03:18:17 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:3800, lr:1.000e-03, loss:2.342, batch:3800 utterances> 
2026-01-29 03:19:10 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:4000, lr:1.000e-03, loss:2.996, batch:4000 utterances> 
2026-01-29 03:20:03 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:4200, lr:1.000e-03, loss:3.219, batch:4200 utterances> 
2026-01-29 03:20:55 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:4400, lr:1.000e-03, loss:5.346, batch:4400 utterances> 
2026-01-29 03:21:49 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:4600, lr:1.000e-03, loss:3.915, batch:4600 utterances> 
2026-01-29 03:22:42 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:4800, lr:1.000e-03, loss:3.501, batch:4800 utterances> 
2026-01-29 03:23:34 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:5000, lr:1.000e-03, loss:1.962, batch:5000 utterances> 
2026-01-29 03:24:27 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:5200, lr:1.000e-03, loss:2.525, batch:5200 utterances> 
2026-01-29 03:25:20 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:5400, lr:1.000e-03, loss:2.259, batch:5400 utterances> 
2026-01-29 03:26:13 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:5600, lr:1.000e-03, loss:3.332, batch:5600 utterances> 
2026-01-29 03:27:06 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:5800, lr:1.000e-03, loss:3.335, batch:5800 utterances> 
2026-01-29 03:27:59 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:6000, lr:1.000e-03, loss:3.453, batch:6000 utterances> 
2026-01-29 03:28:51 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:6200, lr:1.000e-03, loss:3.070, batch:6200 utterances> 
2026-01-29 03:29:45 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:6400, lr:1.000e-03, loss:1.977, batch:6400 utterances> 
2026-01-29 03:30:37 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:6600, lr:1.000e-03, loss:3.395, batch:6600 utterances> 
2026-01-29 03:31:30 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:6800, lr:1.000e-03, loss:4.099, batch:6800 utterances> 
2026-01-29 03:32:23 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:7000, lr:1.000e-03, loss:1.709, batch:7000 utterances> 
2026-01-29 03:33:16 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 10, iter:7200, lr:1.000e-03, loss:3.859, batch:7200 utterances> 
2026-01-29 03:33:42 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:184 - INFO ] <epoch: 10, lr:1.000e-03, loss:2.896, Total time:32.170 min> 
2026-01-29 03:33:42 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:191 - INFO ] Validation model ......
2026-01-29 03:33:58 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:207 - INFO ] <epoch: 10, iter:200, lr:1.000e-03, loss:9.758, batch:200 utterances> 
2026-01-29 03:34:16 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:207 - INFO ] <epoch: 10, iter:400, lr:1.000e-03, loss:9.629, batch:400 utterances> 
2026-01-29 03:35:09 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:207 - INFO ] <epoch: 10, iter:600, lr:1.000e-03, loss:9.174, batch:600 utterances> 
2026-01-29 03:35:50 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:207 - INFO ] <epoch: 10, iter:800, lr:1.000e-03, loss:8.689, batch:800 utterances> 
2026-01-29 03:35:58 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:211 - INFO ] <epoch: 10, lr:1.000e-03, loss:9.287, Total time:2.265 min> 
2026-01-29 03:35:58 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:237 - INFO ] no improvement, best loss: 9.2645
2026-01-29 03:36:01 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:161 - INFO ] Training model ......
2026-01-29 03:36:55 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:200, lr:1.000e-03, loss:2.893, batch:200 utterances> 
2026-01-29 03:37:48 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:400, lr:1.000e-03, loss:2.568, batch:400 utterances> 
2026-01-29 03:38:40 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:600, lr:1.000e-03, loss:3.505, batch:600 utterances> 
2026-01-29 03:39:33 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:800, lr:1.000e-03, loss:2.747, batch:800 utterances> 
2026-01-29 03:40:26 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:1000, lr:1.000e-03, loss:1.352, batch:1000 utterances> 
2026-01-29 03:41:19 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:1200, lr:1.000e-03, loss:1.638, batch:1200 utterances> 
2026-01-29 03:42:12 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:1400, lr:1.000e-03, loss:3.902, batch:1400 utterances> 
2026-01-29 03:43:05 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:1600, lr:1.000e-03, loss:3.467, batch:1600 utterances> 
2026-01-29 03:43:58 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:1800, lr:1.000e-03, loss:5.071, batch:1800 utterances> 
2026-01-29 03:44:51 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:2000, lr:1.000e-03, loss:2.979, batch:2000 utterances> 
2026-01-29 03:45:43 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:2200, lr:1.000e-03, loss:4.179, batch:2200 utterances> 
2026-01-29 03:46:36 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:2400, lr:1.000e-03, loss:1.824, batch:2400 utterances> 
2026-01-29 03:47:30 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:2600, lr:1.000e-03, loss:1.947, batch:2600 utterances> 
2026-01-29 03:48:22 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:2800, lr:1.000e-03, loss:2.911, batch:2800 utterances> 
2026-01-29 03:49:16 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:3000, lr:1.000e-03, loss:4.331, batch:3000 utterances> 
2026-01-29 03:50:09 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:3200, lr:1.000e-03, loss:3.071, batch:3200 utterances> 
2026-01-29 03:51:02 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:3400, lr:1.000e-03, loss:2.723, batch:3400 utterances> 
2026-01-29 03:51:55 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:3600, lr:1.000e-03, loss:2.270, batch:3600 utterances> 
2026-01-29 03:52:48 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:3800, lr:1.000e-03, loss:2.959, batch:3800 utterances> 
2026-01-29 03:53:41 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:4000, lr:1.000e-03, loss:2.403, batch:4000 utterances> 
2026-01-29 03:54:34 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:4200, lr:1.000e-03, loss:2.756, batch:4200 utterances> 
2026-01-29 03:55:27 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:4400, lr:1.000e-03, loss:0.788, batch:4400 utterances> 
2026-01-29 03:56:21 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:4600, lr:1.000e-03, loss:2.887, batch:4600 utterances> 
2026-01-29 03:57:14 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:4800, lr:1.000e-03, loss:2.802, batch:4800 utterances> 
2026-01-29 03:58:07 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:5000, lr:1.000e-03, loss:2.174, batch:5000 utterances> 
2026-01-29 03:59:00 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:5200, lr:1.000e-03, loss:2.176, batch:5200 utterances> 
2026-01-29 03:59:53 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:5400, lr:1.000e-03, loss:3.906, batch:5400 utterances> 
2026-01-29 04:00:46 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:5600, lr:1.000e-03, loss:1.868, batch:5600 utterances> 
2026-01-29 04:01:39 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:5800, lr:1.000e-03, loss:2.707, batch:5800 utterances> 
2026-01-29 04:02:33 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:6000, lr:1.000e-03, loss:2.317, batch:6000 utterances> 
2026-01-29 04:03:26 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:6200, lr:1.000e-03, loss:2.900, batch:6200 utterances> 
2026-01-29 04:04:19 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:6400, lr:1.000e-03, loss:3.224, batch:6400 utterances> 
2026-01-29 04:05:11 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:6600, lr:1.000e-03, loss:1.957, batch:6600 utterances> 
2026-01-29 04:06:04 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:6800, lr:1.000e-03, loss:4.037, batch:6800 utterances> 
2026-01-29 04:06:57 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:7000, lr:1.000e-03, loss:4.208, batch:7000 utterances> 
2026-01-29 04:07:51 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 11, iter:7200, lr:1.000e-03, loss:0.908, batch:7200 utterances> 
2026-01-29 04:08:17 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:184 - INFO ] <epoch: 11, lr:1.000e-03, loss:2.790, Total time:32.259 min> 
2026-01-29 04:08:17 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:191 - INFO ] Validation model ......
2026-01-29 04:08:32 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:207 - INFO ] <epoch: 11, iter:200, lr:1.000e-03, loss:9.411, batch:200 utterances> 
2026-01-29 04:08:47 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:207 - INFO ] <epoch: 11, iter:400, lr:1.000e-03, loss:9.233, batch:400 utterances> 
2026-01-29 04:09:02 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:207 - INFO ] <epoch: 11, iter:600, lr:1.000e-03, loss:8.832, batch:600 utterances> 
2026-01-29 04:09:18 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:207 - INFO ] <epoch: 11, iter:800, lr:1.000e-03, loss:8.468, batch:800 utterances> 
2026-01-29 04:09:21 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:211 - INFO ] <epoch: 11, lr:1.000e-03, loss:8.962, Total time:1.070 min> 
2026-01-29 04:09:23 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:242 - INFO ] Epoch: 11, now best loss change: 8.9622
2026-01-29 04:09:24 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:161 - INFO ] Training model ......
2026-01-29 04:10:17 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:200, lr:1.000e-03, loss:2.658, batch:200 utterances> 
2026-01-29 04:11:11 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:400, lr:1.000e-03, loss:0.753, batch:400 utterances> 
2026-01-29 04:12:04 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:600, lr:1.000e-03, loss:4.275, batch:600 utterances> 
2026-01-29 04:12:57 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:800, lr:1.000e-03, loss:3.031, batch:800 utterances> 
2026-01-29 04:13:50 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:1000, lr:1.000e-03, loss:1.783, batch:1000 utterances> 
2026-01-29 04:14:43 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:1200, lr:1.000e-03, loss:2.494, batch:1200 utterances> 
2026-01-29 04:15:36 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:1400, lr:1.000e-03, loss:3.526, batch:1400 utterances> 
2026-01-29 04:16:30 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:1600, lr:1.000e-03, loss:1.341, batch:1600 utterances> 
2026-01-29 04:17:23 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:1800, lr:1.000e-03, loss:1.958, batch:1800 utterances> 
2026-01-29 04:18:16 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:2000, lr:1.000e-03, loss:3.151, batch:2000 utterances> 
2026-01-29 04:19:10 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:2200, lr:1.000e-03, loss:2.369, batch:2200 utterances> 
2026-01-29 04:20:03 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:2400, lr:1.000e-03, loss:2.163, batch:2400 utterances> 
2026-01-29 04:20:56 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:2600, lr:1.000e-03, loss:2.850, batch:2600 utterances> 
2026-01-29 04:21:49 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:2800, lr:1.000e-03, loss:2.438, batch:2800 utterances> 
2026-01-29 04:22:42 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:3000, lr:1.000e-03, loss:2.410, batch:3000 utterances> 
2026-01-29 04:23:35 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:3200, lr:1.000e-03, loss:3.354, batch:3200 utterances> 
2026-01-29 04:24:28 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:3400, lr:1.000e-03, loss:3.600, batch:3400 utterances> 
2026-01-29 04:25:21 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:3600, lr:1.000e-03, loss:3.508, batch:3600 utterances> 
2026-01-29 04:26:15 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:3800, lr:1.000e-03, loss:1.187, batch:3800 utterances> 
2026-01-29 04:27:08 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:4000, lr:1.000e-03, loss:3.484, batch:4000 utterances> 
2026-01-29 04:28:01 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:4200, lr:1.000e-03, loss:1.400, batch:4200 utterances> 
2026-01-29 04:28:55 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:4400, lr:1.000e-03, loss:3.250, batch:4400 utterances> 
2026-01-29 04:29:47 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:4600, lr:1.000e-03, loss:4.003, batch:4600 utterances> 
2026-01-29 04:30:40 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:4800, lr:1.000e-03, loss:1.972, batch:4800 utterances> 
2026-01-29 04:31:33 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:5000, lr:1.000e-03, loss:1.056, batch:5000 utterances> 
2026-01-29 04:32:26 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:5200, lr:1.000e-03, loss:3.361, batch:5200 utterances> 
2026-01-29 04:33:19 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:5400, lr:1.000e-03, loss:4.168, batch:5400 utterances> 
2026-01-29 04:34:13 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:5600, lr:1.000e-03, loss:2.450, batch:5600 utterances> 
2026-01-29 04:35:06 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:5800, lr:1.000e-03, loss:4.120, batch:5800 utterances> 
2026-01-29 04:36:00 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:6000, lr:1.000e-03, loss:3.304, batch:6000 utterances> 
2026-01-29 04:36:53 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:6200, lr:1.000e-03, loss:3.332, batch:6200 utterances> 
2026-01-29 04:37:46 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:6400, lr:1.000e-03, loss:2.839, batch:6400 utterances> 
2026-01-29 04:38:39 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:6600, lr:1.000e-03, loss:2.453, batch:6600 utterances> 
2026-01-29 04:39:32 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:6800, lr:1.000e-03, loss:2.321, batch:6800 utterances> 
2026-01-29 04:40:25 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:7000, lr:1.000e-03, loss:2.490, batch:7000 utterances> 
2026-01-29 04:41:19 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 12, iter:7200, lr:1.000e-03, loss:3.113, batch:7200 utterances> 
2026-01-29 04:41:45 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:184 - INFO ] <epoch: 12, lr:1.000e-03, loss:2.755, Total time:32.345 min> 
2026-01-29 04:41:45 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:191 - INFO ] Validation model ......
2026-01-29 04:42:00 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:207 - INFO ] <epoch: 12, iter:200, lr:1.000e-03, loss:9.600, batch:200 utterances> 
2026-01-29 04:42:15 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:207 - INFO ] <epoch: 12, iter:400, lr:1.000e-03, loss:9.491, batch:400 utterances> 
2026-01-29 04:42:30 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:207 - INFO ] <epoch: 12, iter:600, lr:1.000e-03, loss:8.998, batch:600 utterances> 
2026-01-29 04:42:45 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:207 - INFO ] <epoch: 12, iter:800, lr:1.000e-03, loss:8.728, batch:800 utterances> 
2026-01-29 04:42:49 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:211 - INFO ] <epoch: 12, lr:1.000e-03, loss:9.183, Total time:1.065 min> 
2026-01-29 04:42:49 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:237 - INFO ] no improvement, best loss: 8.9622
2026-01-29 04:42:50 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:161 - INFO ] Training model ......
2026-01-29 04:43:44 [/home/student/zt/Conv-TasNet/Conv_TasNet_Pytorch/trainer.py:180 - INFO ] <epoch: 13, iter:200, lr:1.000e-03, loss:1.764, batch:200 utterances> 
