2026-02-14 09:43:44 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:117 - INFO ] 从baseline预训练权重中加载
2026-02-14 09:43:44 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:120 - INFO ] 从Wavlm预训练权重中加载
2026-02-14 15:14:39 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 11, iter:600, lr:1.000e-03, loss:2.477, batch:600 utterances> 
2026-02-14 15:15:03 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 11, iter:800, lr:1.000e-03, loss:1.890, batch:800 utterances> 
2026-02-14 15:15:19 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:286 - INFO ] <epoch: 11, lr:1.000e-03, loss:2.670, Total time:1.966 min> 
2026-02-14 15:15:19 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:313 - INFO ] no improvement, best loss: 2.0017
2026-02-14 15:15:21 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:235 - INFO ] Training model ......
2026-02-14 15:16:08 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:200, lr:1.000e-03, loss:-2.309, batch:200 utterances> 
2026-02-14 15:16:50 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:400, lr:1.000e-03, loss:-1.299, batch:400 utterances> 
2026-02-14 15:17:32 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:600, lr:1.000e-03, loss:0.687, batch:600 utterances> 
2026-02-14 15:18:14 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:800, lr:1.000e-03, loss:-1.994, batch:800 utterances> 
2026-02-14 15:18:56 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:1000, lr:1.000e-03, loss:-2.706, batch:1000 utterances> 
2026-02-14 15:19:38 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:1200, lr:1.000e-03, loss:-2.054, batch:1200 utterances> 
2026-02-14 15:20:20 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:1400, lr:1.000e-03, loss:-1.076, batch:1400 utterances> 
2026-02-14 15:21:02 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:1600, lr:1.000e-03, loss:-2.760, batch:1600 utterances> 
2026-02-14 15:21:44 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:1800, lr:1.000e-03, loss:-2.815, batch:1800 utterances> 
2026-02-14 15:22:26 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:2000, lr:1.000e-03, loss:-2.347, batch:2000 utterances> 
2026-02-14 15:23:07 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:2200, lr:1.000e-03, loss:-2.816, batch:2200 utterances> 
2026-02-14 15:23:49 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:2400, lr:1.000e-03, loss:-2.754, batch:2400 utterances> 
2026-02-14 15:24:31 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:2600, lr:1.000e-03, loss:-1.226, batch:2600 utterances> 
2026-02-14 15:25:13 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:2800, lr:1.000e-03, loss:-1.681, batch:2800 utterances> 
2026-02-14 15:25:55 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:3000, lr:1.000e-03, loss:-1.610, batch:3000 utterances> 
2026-02-14 15:26:36 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:3200, lr:1.000e-03, loss:-2.372, batch:3200 utterances> 
2026-02-14 15:27:18 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:3400, lr:1.000e-03, loss:-1.022, batch:3400 utterances> 
2026-02-14 15:28:00 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:3600, lr:1.000e-03, loss:-2.665, batch:3600 utterances> 
2026-02-14 15:28:42 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:3800, lr:1.000e-03, loss:-2.762, batch:3800 utterances> 
2026-02-14 15:29:23 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:4000, lr:1.000e-03, loss:-3.140, batch:4000 utterances> 
2026-02-14 15:30:05 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:4200, lr:1.000e-03, loss:-1.527, batch:4200 utterances> 
2026-02-14 15:30:47 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:4400, lr:1.000e-03, loss:-1.992, batch:4400 utterances> 
2026-02-14 15:31:29 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:4600, lr:1.000e-03, loss:-3.169, batch:4600 utterances> 
2026-02-14 15:32:10 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:4800, lr:1.000e-03, loss:-1.878, batch:4800 utterances> 
2026-02-14 15:32:52 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:5000, lr:1.000e-03, loss:-2.026, batch:5000 utterances> 
2026-02-14 15:33:34 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:5200, lr:1.000e-03, loss:-1.518, batch:5200 utterances> 
2026-02-14 15:34:16 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:5400, lr:1.000e-03, loss:-2.908, batch:5400 utterances> 
2026-02-14 15:34:57 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:5600, lr:1.000e-03, loss:-1.604, batch:5600 utterances> 
2026-02-14 15:35:39 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:5800, lr:1.000e-03, loss:-2.388, batch:5800 utterances> 
2026-02-14 15:36:21 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:6000, lr:1.000e-03, loss:-2.666, batch:6000 utterances> 
2026-02-14 15:37:02 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:6200, lr:1.000e-03, loss:-2.617, batch:6200 utterances> 
2026-02-14 15:37:44 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:6400, lr:1.000e-03, loss:-1.476, batch:6400 utterances> 
2026-02-14 15:38:26 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:6600, lr:1.000e-03, loss:0.074, batch:6600 utterances> 
2026-02-14 15:39:07 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:6800, lr:1.000e-03, loss:0.289, batch:6800 utterances> 
2026-02-14 15:39:49 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:7000, lr:1.000e-03, loss:-1.111, batch:7000 utterances> 
2026-02-14 15:40:31 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:7200, lr:1.000e-03, loss:0.816, batch:7200 utterances> 
2026-02-14 15:41:13 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:7400, lr:1.000e-03, loss:-2.215, batch:7400 utterances> 
2026-02-14 15:41:54 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:7600, lr:1.000e-03, loss:-2.434, batch:7600 utterances> 
2026-02-14 15:42:36 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:7800, lr:1.000e-03, loss:-2.042, batch:7800 utterances> 
2026-02-14 15:43:18 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:8000, lr:1.000e-03, loss:-2.481, batch:8000 utterances> 
2026-02-14 15:43:24 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:259 - INFO ] <epoch: 12, lr:1.000e-03, loss:-1.899, Total time:28.065 min> 
2026-02-14 15:43:24 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:267 - INFO ] Validation model ......
2026-02-14 15:43:54 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 12, iter:200, lr:1.000e-03, loss:2.625, batch:200 utterances> 
2026-02-14 15:44:18 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 12, iter:400, lr:1.000e-03, loss:3.301, batch:400 utterances> 
2026-02-14 15:44:43 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 12, iter:600, lr:1.000e-03, loss:2.424, batch:600 utterances> 
2026-02-14 15:45:07 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 12, iter:800, lr:1.000e-03, loss:1.595, batch:800 utterances> 
2026-02-14 15:45:23 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:286 - INFO ] <epoch: 12, lr:1.000e-03, loss:2.478, Total time:1.976 min> 
2026-02-14 15:45:23 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:313 - INFO ] no improvement, best loss: 2.0017
2026-02-14 15:45:24 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:235 - INFO ] Training model ......
2026-02-14 15:46:12 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:200, lr:1.000e-03, loss:-1.119, batch:200 utterances> 
2026-02-14 15:46:54 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:400, lr:1.000e-03, loss:-1.452, batch:400 utterances> 
2026-02-14 15:47:36 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:600, lr:1.000e-03, loss:-2.779, batch:600 utterances> 
2026-02-14 15:48:18 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:800, lr:1.000e-03, loss:-1.675, batch:800 utterances> 
2026-02-14 15:49:01 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:1000, lr:1.000e-03, loss:-1.256, batch:1000 utterances> 
2026-02-14 15:49:43 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:1200, lr:1.000e-03, loss:-2.013, batch:1200 utterances> 
2026-02-14 15:50:25 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:1400, lr:1.000e-03, loss:-2.492, batch:1400 utterances> 
2026-02-14 15:51:07 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:1600, lr:1.000e-03, loss:-1.935, batch:1600 utterances> 
2026-02-14 15:51:48 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:1800, lr:1.000e-03, loss:-2.053, batch:1800 utterances> 
2026-02-14 15:52:30 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:2000, lr:1.000e-03, loss:-2.231, batch:2000 utterances> 
2026-02-14 15:53:12 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:2200, lr:1.000e-03, loss:-2.292, batch:2200 utterances> 
2026-02-14 15:53:54 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:2400, lr:1.000e-03, loss:-1.646, batch:2400 utterances> 
2026-02-14 15:54:36 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:2600, lr:1.000e-03, loss:-2.866, batch:2600 utterances> 
2026-02-14 15:55:17 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:2800, lr:1.000e-03, loss:-1.971, batch:2800 utterances> 
2026-02-14 15:55:59 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:3000, lr:1.000e-03, loss:-3.500, batch:3000 utterances> 
2026-02-14 15:56:41 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:3200, lr:1.000e-03, loss:-1.455, batch:3200 utterances> 
2026-02-14 15:57:23 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:3400, lr:1.000e-03, loss:-4.373, batch:3400 utterances> 
2026-02-14 15:58:05 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:3600, lr:1.000e-03, loss:-2.477, batch:3600 utterances> 
2026-02-14 15:58:47 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:3800, lr:1.000e-03, loss:-2.984, batch:3800 utterances> 
2026-02-14 15:59:28 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:4000, lr:1.000e-03, loss:-3.679, batch:4000 utterances> 
2026-02-14 16:00:10 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:4200, lr:1.000e-03, loss:-1.755, batch:4200 utterances> 
2026-02-14 16:00:52 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:4400, lr:1.000e-03, loss:-1.698, batch:4400 utterances> 
2026-02-14 16:01:33 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:4600, lr:1.000e-03, loss:-2.617, batch:4600 utterances> 
2026-02-14 16:02:15 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:4800, lr:1.000e-03, loss:-1.174, batch:4800 utterances> 
2026-02-14 16:02:57 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:5000, lr:1.000e-03, loss:-2.600, batch:5000 utterances> 
2026-02-14 16:03:39 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:5200, lr:1.000e-03, loss:-2.786, batch:5200 utterances> 
2026-02-14 16:04:21 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:5400, lr:1.000e-03, loss:-1.877, batch:5400 utterances> 
2026-02-14 16:05:02 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:5600, lr:1.000e-03, loss:-2.751, batch:5600 utterances> 
2026-02-14 16:05:44 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:5800, lr:1.000e-03, loss:-3.499, batch:5800 utterances> 
2026-02-14 16:06:26 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:6000, lr:1.000e-03, loss:-2.500, batch:6000 utterances> 
2026-02-14 16:07:08 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:6200, lr:1.000e-03, loss:-2.174, batch:6200 utterances> 
2026-02-14 16:07:49 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:6400, lr:1.000e-03, loss:-1.371, batch:6400 utterances> 
2026-02-14 16:08:31 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:6600, lr:1.000e-03, loss:-3.796, batch:6600 utterances> 
2026-02-14 16:09:13 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:6800, lr:1.000e-03, loss:-2.616, batch:6800 utterances> 
2026-02-14 16:09:54 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:7000, lr:1.000e-03, loss:-2.121, batch:7000 utterances> 
2026-02-14 16:10:36 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:7200, lr:1.000e-03, loss:-3.270, batch:7200 utterances> 
2026-02-14 16:11:18 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:7400, lr:1.000e-03, loss:-1.760, batch:7400 utterances> 
2026-02-14 16:11:59 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:7600, lr:1.000e-03, loss:-3.149, batch:7600 utterances> 
2026-02-14 16:12:41 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:7800, lr:1.000e-03, loss:-2.741, batch:7800 utterances> 
2026-02-14 16:13:23 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:8000, lr:1.000e-03, loss:-2.243, batch:8000 utterances> 
2026-02-14 16:13:29 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:259 - INFO ] <epoch: 13, lr:1.000e-03, loss:-2.365, Total time:28.084 min> 
2026-02-14 16:13:29 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:267 - INFO ] Validation model ......
2026-02-14 16:13:59 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 13, iter:200, lr:1.000e-03, loss:3.245, batch:200 utterances> 
2026-02-14 16:14:24 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 13, iter:400, lr:1.000e-03, loss:3.734, batch:400 utterances> 
2026-02-14 16:14:48 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 13, iter:600, lr:1.000e-03, loss:2.755, batch:600 utterances> 
2026-02-14 16:15:13 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 13, iter:800, lr:1.000e-03, loss:2.103, batch:800 utterances> 
2026-02-14 16:15:29 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:286 - INFO ] <epoch: 13, lr:1.000e-03, loss:2.942, Total time:1.992 min> 
2026-02-14 16:15:29 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:313 - INFO ] no improvement, best loss: 2.0017
2026-02-14 16:15:31 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:235 - INFO ] Training model ......
2026-02-14 16:16:18 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:200, lr:5.000e-04, loss:-1.931, batch:200 utterances> 
2026-02-14 16:17:00 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:400, lr:5.000e-04, loss:-3.184, batch:400 utterances> 
2026-02-14 16:17:43 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:600, lr:5.000e-04, loss:-4.210, batch:600 utterances> 
2026-02-14 16:18:25 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:800, lr:5.000e-04, loss:-4.159, batch:800 utterances> 
2026-02-14 16:19:07 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:1000, lr:5.000e-04, loss:-2.665, batch:1000 utterances> 
2026-02-14 16:19:49 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:1200, lr:5.000e-04, loss:-2.579, batch:1200 utterances> 
2026-02-14 16:20:31 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:1400, lr:5.000e-04, loss:-2.697, batch:1400 utterances> 
2026-02-14 16:21:12 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:1600, lr:5.000e-04, loss:-2.971, batch:1600 utterances> 
2026-02-14 16:21:54 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:1800, lr:5.000e-04, loss:-1.911, batch:1800 utterances> 
2026-02-14 16:22:36 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:2000, lr:5.000e-04, loss:-4.220, batch:2000 utterances> 
2026-02-14 16:23:18 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:2200, lr:5.000e-04, loss:-3.690, batch:2200 utterances> 
2026-02-14 16:24:00 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:2400, lr:5.000e-04, loss:-4.065, batch:2400 utterances> 
2026-02-14 16:24:41 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:2600, lr:5.000e-04, loss:-3.328, batch:2600 utterances> 
2026-02-14 16:25:23 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:2800, lr:5.000e-04, loss:-4.076, batch:2800 utterances> 
2026-02-14 16:26:05 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:3000, lr:5.000e-04, loss:-2.885, batch:3000 utterances> 
