2026-02-12 15:31:32 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:117 - INFO ] 从baseline预训练权重中加载
2026-02-12 15:31:33 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:120 - INFO ] 从Wavlm预训练权重中加载
2026-02-12 15:31:37 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:213 - INFO ] Create optimizer adam: {'lr': 0.001, 'weight_decay': 1e-05}
2026-02-12 19:22:42 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:1000, lr:1.000e-03, loss:-0.386, batch:1000 utterances> 
2026-02-12 19:23:35 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:1200, lr:1.000e-03, loss:0.675, batch:1200 utterances> 
2026-02-12 19:24:27 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:1400, lr:1.000e-03, loss:-1.420, batch:1400 utterances> 
2026-02-12 19:25:20 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:1600, lr:1.000e-03, loss:-1.390, batch:1600 utterances> 
2026-02-12 19:26:13 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:1800, lr:1.000e-03, loss:-1.712, batch:1800 utterances> 
2026-02-12 19:27:05 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:2000, lr:1.000e-03, loss:-0.993, batch:2000 utterances> 
2026-02-12 19:27:58 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:2200, lr:1.000e-03, loss:0.592, batch:2200 utterances> 
2026-02-12 19:28:50 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:2400, lr:1.000e-03, loss:0.973, batch:2400 utterances> 
2026-02-12 19:29:43 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:2600, lr:1.000e-03, loss:-1.925, batch:2600 utterances> 
2026-02-12 19:30:36 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:2800, lr:1.000e-03, loss:-0.222, batch:2800 utterances> 
2026-02-12 19:31:29 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:3000, lr:1.000e-03, loss:-1.282, batch:3000 utterances> 
2026-02-12 19:32:21 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:3200, lr:1.000e-03, loss:-0.256, batch:3200 utterances> 
2026-02-12 19:33:14 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:3400, lr:1.000e-03, loss:0.246, batch:3400 utterances> 
2026-02-12 19:34:06 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:3600, lr:1.000e-03, loss:-1.310, batch:3600 utterances> 
2026-02-12 19:34:59 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:3800, lr:1.000e-03, loss:-1.163, batch:3800 utterances> 
2026-02-12 19:35:51 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:4000, lr:1.000e-03, loss:-0.260, batch:4000 utterances> 
2026-02-12 19:36:44 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:4200, lr:1.000e-03, loss:-0.549, batch:4200 utterances> 
2026-02-12 19:37:36 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:4400, lr:1.000e-03, loss:1.020, batch:4400 utterances> 
2026-02-12 19:38:29 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:4600, lr:1.000e-03, loss:0.018, batch:4600 utterances> 
2026-02-12 19:39:21 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:4800, lr:1.000e-03, loss:0.102, batch:4800 utterances> 
2026-02-12 19:40:14 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:5000, lr:1.000e-03, loss:0.377, batch:5000 utterances> 
2026-02-12 19:41:06 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:5200, lr:1.000e-03, loss:-1.373, batch:5200 utterances> 
2026-02-12 19:41:59 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:5400, lr:1.000e-03, loss:0.576, batch:5400 utterances> 
2026-02-12 19:42:52 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:5600, lr:1.000e-03, loss:-0.272, batch:5600 utterances> 
2026-02-12 19:43:44 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:5800, lr:1.000e-03, loss:-1.176, batch:5800 utterances> 
2026-02-12 19:44:37 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:6000, lr:1.000e-03, loss:-1.226, batch:6000 utterances> 
2026-02-12 19:45:30 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:6200, lr:1.000e-03, loss:-0.156, batch:6200 utterances> 
2026-02-12 19:46:22 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:6400, lr:1.000e-03, loss:-0.310, batch:6400 utterances> 
2026-02-12 19:47:15 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:6600, lr:1.000e-03, loss:-0.025, batch:6600 utterances> 
2026-02-12 19:48:08 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:6800, lr:1.000e-03, loss:-0.383, batch:6800 utterances> 
2026-02-12 19:49:00 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:7000, lr:1.000e-03, loss:-1.973, batch:7000 utterances> 
2026-02-12 19:49:53 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:7200, lr:1.000e-03, loss:-0.086, batch:7200 utterances> 
2026-02-12 19:50:45 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:7400, lr:1.000e-03, loss:-0.970, batch:7400 utterances> 
2026-02-12 19:51:38 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:7600, lr:1.000e-03, loss:-0.552, batch:7600 utterances> 
2026-02-12 19:52:31 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:7800, lr:1.000e-03, loss:-0.120, batch:7800 utterances> 
2026-02-12 19:53:23 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  7, iter:8000, lr:1.000e-03, loss:0.685, batch:8000 utterances> 
2026-02-12 19:53:31 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:261 - INFO ] <epoch:  7, lr:1.000e-03, loss:-0.423, Total time:35.297 min> 
2026-02-12 19:53:31 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:269 - INFO ] Validation model ......
2026-02-12 19:54:01 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:284 - INFO ] <epoch:  7, iter:200, lr:1.000e-03, loss:5.023, batch:200 utterances> 
2026-02-12 19:54:27 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:284 - INFO ] <epoch:  7, iter:400, lr:1.000e-03, loss:5.207, batch:400 utterances> 
2026-02-12 19:54:52 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:284 - INFO ] <epoch:  7, iter:600, lr:1.000e-03, loss:4.460, batch:600 utterances> 
2026-02-12 19:55:18 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:284 - INFO ] <epoch:  7, iter:800, lr:1.000e-03, loss:3.687, batch:800 utterances> 
2026-02-12 19:55:35 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:288 - INFO ] <epoch:  7, lr:1.000e-03, loss:4.620, Total time:2.052 min> 
2026-02-12 19:55:39 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:320 - INFO ] Epoch: 7, now best loss change: 4.6202
2026-02-12 19:55:43 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:237 - INFO ] Training model ......
2026-02-12 19:56:41 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:200, lr:1.000e-03, loss:-0.285, batch:200 utterances> 
2026-02-12 19:57:34 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:400, lr:1.000e-03, loss:-0.084, batch:400 utterances> 
2026-02-12 19:58:27 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:600, lr:1.000e-03, loss:-1.014, batch:600 utterances> 
2026-02-12 19:59:19 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:800, lr:1.000e-03, loss:-0.434, batch:800 utterances> 
2026-02-12 20:00:12 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:1000, lr:1.000e-03, loss:0.452, batch:1000 utterances> 
2026-02-12 20:01:05 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:1200, lr:1.000e-03, loss:-0.113, batch:1200 utterances> 
2026-02-12 20:01:57 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:1400, lr:1.000e-03, loss:-0.118, batch:1400 utterances> 
2026-02-12 20:02:50 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:1600, lr:1.000e-03, loss:-0.307, batch:1600 utterances> 
2026-02-12 20:03:43 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:1800, lr:1.000e-03, loss:-0.164, batch:1800 utterances> 
2026-02-12 20:04:35 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:2000, lr:1.000e-03, loss:0.352, batch:2000 utterances> 
2026-02-12 20:05:28 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:2200, lr:1.000e-03, loss:-0.568, batch:2200 utterances> 
2026-02-12 20:06:20 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:2400, lr:1.000e-03, loss:0.603, batch:2400 utterances> 
2026-02-12 20:07:13 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:2600, lr:1.000e-03, loss:0.287, batch:2600 utterances> 
2026-02-12 20:08:06 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:2800, lr:1.000e-03, loss:0.071, batch:2800 utterances> 
2026-02-12 20:08:59 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:3000, lr:1.000e-03, loss:-0.289, batch:3000 utterances> 
2026-02-12 20:09:51 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:3200, lr:1.000e-03, loss:-0.190, batch:3200 utterances> 
2026-02-12 20:10:44 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:3400, lr:1.000e-03, loss:0.611, batch:3400 utterances> 
2026-02-12 20:11:36 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:3600, lr:1.000e-03, loss:-0.483, batch:3600 utterances> 
2026-02-12 20:12:29 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:3800, lr:1.000e-03, loss:-0.732, batch:3800 utterances> 
2026-02-12 20:13:22 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:4000, lr:1.000e-03, loss:-0.662, batch:4000 utterances> 
2026-02-12 20:14:14 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:4200, lr:1.000e-03, loss:-0.446, batch:4200 utterances> 
2026-02-12 20:15:07 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:4400, lr:1.000e-03, loss:0.216, batch:4400 utterances> 
2026-02-12 20:15:59 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:4600, lr:1.000e-03, loss:-0.422, batch:4600 utterances> 
2026-02-12 20:16:51 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:4800, lr:1.000e-03, loss:-0.195, batch:4800 utterances> 
2026-02-12 20:17:44 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:5000, lr:1.000e-03, loss:-0.339, batch:5000 utterances> 
2026-02-12 20:18:36 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:5200, lr:1.000e-03, loss:-0.649, batch:5200 utterances> 
2026-02-12 20:19:29 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:5400, lr:1.000e-03, loss:-0.338, batch:5400 utterances> 
2026-02-12 20:20:21 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:5600, lr:1.000e-03, loss:-0.738, batch:5600 utterances> 
2026-02-12 20:21:14 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:5800, lr:1.000e-03, loss:-0.413, batch:5800 utterances> 
2026-02-12 20:22:06 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:6000, lr:1.000e-03, loss:-0.935, batch:6000 utterances> 
2026-02-12 20:22:59 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:6200, lr:1.000e-03, loss:-1.866, batch:6200 utterances> 
2026-02-12 20:23:51 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:6400, lr:1.000e-03, loss:-1.800, batch:6400 utterances> 
2026-02-12 20:24:44 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:6600, lr:1.000e-03, loss:-0.771, batch:6600 utterances> 
2026-02-12 20:25:37 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:6800, lr:1.000e-03, loss:0.970, batch:6800 utterances> 
2026-02-12 20:26:29 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:7000, lr:1.000e-03, loss:-1.902, batch:7000 utterances> 
2026-02-12 20:27:22 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:7200, lr:1.000e-03, loss:-0.527, batch:7200 utterances> 
2026-02-12 20:28:15 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:7400, lr:1.000e-03, loss:-0.467, batch:7400 utterances> 
2026-02-12 20:29:08 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:7600, lr:1.000e-03, loss:-0.523, batch:7600 utterances> 
2026-02-12 20:30:00 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:7800, lr:1.000e-03, loss:-1.026, batch:7800 utterances> 
2026-02-12 20:30:53 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  8, iter:8000, lr:1.000e-03, loss:-0.814, batch:8000 utterances> 
2026-02-12 20:31:01 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:261 - INFO ] <epoch:  8, lr:1.000e-03, loss:-0.390, Total time:35.294 min> 
2026-02-12 20:31:01 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:269 - INFO ] Validation model ......
2026-02-12 20:31:31 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:284 - INFO ] <epoch:  8, iter:200, lr:1.000e-03, loss:4.271, batch:200 utterances> 
2026-02-12 20:31:57 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:284 - INFO ] <epoch:  8, iter:400, lr:1.000e-03, loss:4.551, batch:400 utterances> 
2026-02-12 20:32:23 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:284 - INFO ] <epoch:  8, iter:600, lr:1.000e-03, loss:3.751, batch:600 utterances> 
2026-02-12 20:32:48 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:284 - INFO ] <epoch:  8, iter:800, lr:1.000e-03, loss:3.015, batch:800 utterances> 
2026-02-12 20:33:05 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:288 - INFO ] <epoch:  8, lr:1.000e-03, loss:3.909, Total time:2.058 min> 
2026-02-12 20:33:08 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:320 - INFO ] Epoch: 8, now best loss change: 3.9093
2026-02-12 20:33:13 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:237 - INFO ] Training model ......
2026-02-12 20:34:10 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  9, iter:200, lr:1.000e-03, loss:-1.588, batch:200 utterances> 
2026-02-12 20:35:04 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  9, iter:400, lr:1.000e-03, loss:0.101, batch:400 utterances> 
2026-02-12 20:35:57 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  9, iter:600, lr:1.000e-03, loss:-0.869, batch:600 utterances> 
2026-02-12 20:36:50 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  9, iter:800, lr:1.000e-03, loss:-1.560, batch:800 utterances> 
2026-02-12 20:37:42 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  9, iter:1000, lr:1.000e-03, loss:-0.619, batch:1000 utterances> 
2026-02-12 20:38:35 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  9, iter:1200, lr:1.000e-03, loss:-1.487, batch:1200 utterances> 
2026-02-12 20:39:28 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  9, iter:1400, lr:1.000e-03, loss:-0.302, batch:1400 utterances> 
2026-02-12 20:40:21 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  9, iter:1600, lr:1.000e-03, loss:-1.315, batch:1600 utterances> 
2026-02-12 20:41:14 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  9, iter:1800, lr:1.000e-03, loss:-0.916, batch:1800 utterances> 
2026-02-12 20:42:07 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  9, iter:2000, lr:1.000e-03, loss:-0.875, batch:2000 utterances> 
2026-02-12 20:43:00 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  9, iter:2200, lr:1.000e-03, loss:-0.433, batch:2200 utterances> 
2026-02-12 20:43:52 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  9, iter:2400, lr:1.000e-03, loss:-1.085, batch:2400 utterances> 
2026-02-12 20:44:45 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  9, iter:2600, lr:1.000e-03, loss:-0.158, batch:2600 utterances> 
2026-02-12 20:45:37 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  9, iter:2800, lr:1.000e-03, loss:-2.035, batch:2800 utterances> 
2026-02-12 20:46:30 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  9, iter:3000, lr:1.000e-03, loss:-1.825, batch:3000 utterances> 
2026-02-12 20:47:23 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  9, iter:3200, lr:1.000e-03, loss:-1.411, batch:3200 utterances> 
2026-02-12 20:48:15 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  9, iter:3400, lr:1.000e-03, loss:-0.783, batch:3400 utterances> 
2026-02-12 20:49:07 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer_baseline.py:255 - INFO ] <epoch:  9, iter:3600, lr:1.000e-03, loss:-1.158, batch:3600 utterances> 
