2026-02-11 17:18:54 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:117 - INFO ] 从baseline预训练权重中加载
2026-02-11 17:18:55 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:120 - INFO ] 从Wavlm预训练权重中加载
2026-02-12 00:24:47 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:4000, lr:1.000e-03, loss:-1.510, batch:4000 utterances> 
2026-02-12 00:25:39 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:4200, lr:1.000e-03, loss:-2.318, batch:4200 utterances> 
2026-02-12 00:26:31 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:4400, lr:1.000e-03, loss:-1.498, batch:4400 utterances> 
2026-02-12 00:27:23 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:4600, lr:1.000e-03, loss:-1.011, batch:4600 utterances> 
2026-02-12 00:28:14 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:4800, lr:1.000e-03, loss:-2.058, batch:4800 utterances> 
2026-02-12 00:29:06 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:5000, lr:1.000e-03, loss:-1.676, batch:5000 utterances> 
2026-02-12 00:29:58 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:5200, lr:1.000e-03, loss:-1.370, batch:5200 utterances> 
2026-02-12 00:30:50 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:5400, lr:1.000e-03, loss:-2.739, batch:5400 utterances> 
2026-02-12 00:31:42 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:5600, lr:1.000e-03, loss:-3.679, batch:5600 utterances> 
2026-02-12 00:32:33 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:5800, lr:1.000e-03, loss:-1.968, batch:5800 utterances> 
2026-02-12 00:33:25 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:6000, lr:1.000e-03, loss:-2.530, batch:6000 utterances> 
2026-02-12 00:34:17 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:6200, lr:1.000e-03, loss:-2.293, batch:6200 utterances> 
2026-02-12 00:35:08 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:6400, lr:1.000e-03, loss:-2.210, batch:6400 utterances> 
2026-02-12 00:36:00 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:6600, lr:1.000e-03, loss:-2.767, batch:6600 utterances> 
2026-02-12 00:36:52 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:6800, lr:1.000e-03, loss:-1.674, batch:6800 utterances> 
2026-02-12 00:37:44 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:7000, lr:1.000e-03, loss:-1.920, batch:7000 utterances> 
2026-02-12 00:38:36 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:7200, lr:1.000e-03, loss:-0.905, batch:7200 utterances> 
2026-02-12 00:39:28 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:7400, lr:1.000e-03, loss:-1.972, batch:7400 utterances> 
2026-02-12 00:40:19 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:7600, lr:1.000e-03, loss:-2.778, batch:7600 utterances> 
2026-02-12 00:41:11 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:7800, lr:1.000e-03, loss:-2.366, batch:7800 utterances> 
2026-02-12 00:42:03 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 12, iter:8000, lr:1.000e-03, loss:-2.843, batch:8000 utterances> 
2026-02-12 00:42:11 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:259 - INFO ] <epoch: 12, lr:1.000e-03, loss:-2.096, Total time:34.809 min> 
2026-02-12 00:42:11 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:267 - INFO ] Validation model ......
2026-02-12 00:42:44 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 12, iter:200, lr:1.000e-03, loss:3.462, batch:200 utterances> 
2026-02-12 00:43:12 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 12, iter:400, lr:1.000e-03, loss:3.652, batch:400 utterances> 
2026-02-12 00:43:40 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 12, iter:600, lr:1.000e-03, loss:2.638, batch:600 utterances> 
2026-02-12 00:44:08 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 12, iter:800, lr:1.000e-03, loss:2.511, batch:800 utterances> 
2026-02-12 00:44:26 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:286 - INFO ] <epoch: 12, lr:1.000e-03, loss:3.098, Total time:2.250 min> 
2026-02-12 00:44:26 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:313 - INFO ] no improvement, best loss: 2.5484
2026-02-12 00:44:28 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:235 - INFO ] Training model ......
2026-02-12 00:45:25 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:200, lr:1.000e-03, loss:-1.204, batch:200 utterances> 
2026-02-12 00:46:17 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:400, lr:1.000e-03, loss:-2.750, batch:400 utterances> 
2026-02-12 00:47:10 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:600, lr:1.000e-03, loss:-2.091, batch:600 utterances> 
2026-02-12 00:48:02 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:800, lr:1.000e-03, loss:-2.092, batch:800 utterances> 
2026-02-12 00:48:54 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:1000, lr:1.000e-03, loss:-2.416, batch:1000 utterances> 
2026-02-12 00:49:46 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:1200, lr:1.000e-03, loss:-2.162, batch:1200 utterances> 
2026-02-12 00:50:38 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:1400, lr:1.000e-03, loss:-1.505, batch:1400 utterances> 
2026-02-12 00:51:30 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:1600, lr:1.000e-03, loss:-2.973, batch:1600 utterances> 
2026-02-12 00:52:22 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:1800, lr:1.000e-03, loss:-2.940, batch:1800 utterances> 
2026-02-12 00:53:14 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:2000, lr:1.000e-03, loss:-2.512, batch:2000 utterances> 
2026-02-12 00:54:06 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:2200, lr:1.000e-03, loss:-2.986, batch:2200 utterances> 
2026-02-12 00:54:57 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:2400, lr:1.000e-03, loss:-2.005, batch:2400 utterances> 
2026-02-12 00:55:49 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:2600, lr:1.000e-03, loss:-2.248, batch:2600 utterances> 
2026-02-12 00:56:41 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:2800, lr:1.000e-03, loss:-1.714, batch:2800 utterances> 
2026-02-12 00:57:33 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:3000, lr:1.000e-03, loss:-1.833, batch:3000 utterances> 
2026-02-12 00:58:25 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:3200, lr:1.000e-03, loss:-1.809, batch:3200 utterances> 
2026-02-12 00:59:17 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:3400, lr:1.000e-03, loss:-1.937, batch:3400 utterances> 
2026-02-12 01:00:09 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:3600, lr:1.000e-03, loss:-1.682, batch:3600 utterances> 
2026-02-12 01:01:00 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:3800, lr:1.000e-03, loss:-2.867, batch:3800 utterances> 
2026-02-12 01:01:52 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:4000, lr:1.000e-03, loss:-1.623, batch:4000 utterances> 
2026-02-12 01:02:44 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:4200, lr:1.000e-03, loss:-2.458, batch:4200 utterances> 
2026-02-12 01:03:36 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:4400, lr:1.000e-03, loss:-2.264, batch:4400 utterances> 
2026-02-12 01:04:27 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:4600, lr:1.000e-03, loss:-2.242, batch:4600 utterances> 
2026-02-12 01:05:19 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:4800, lr:1.000e-03, loss:-2.125, batch:4800 utterances> 
2026-02-12 01:06:11 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:5000, lr:1.000e-03, loss:-2.965, batch:5000 utterances> 
2026-02-12 01:07:03 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:5200, lr:1.000e-03, loss:-3.026, batch:5200 utterances> 
2026-02-12 01:07:54 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:5400, lr:1.000e-03, loss:-3.066, batch:5400 utterances> 
2026-02-12 01:08:46 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:5600, lr:1.000e-03, loss:-2.497, batch:5600 utterances> 
2026-02-12 01:09:38 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:5800, lr:1.000e-03, loss:-1.269, batch:5800 utterances> 
2026-02-12 01:10:30 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:6000, lr:1.000e-03, loss:-1.926, batch:6000 utterances> 
2026-02-12 01:11:21 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:6200, lr:1.000e-03, loss:-2.333, batch:6200 utterances> 
2026-02-12 01:12:13 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:6400, lr:1.000e-03, loss:-4.232, batch:6400 utterances> 
2026-02-12 01:13:05 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:6600, lr:1.000e-03, loss:-2.648, batch:6600 utterances> 
2026-02-12 01:13:57 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:6800, lr:1.000e-03, loss:-3.109, batch:6800 utterances> 
2026-02-12 01:14:49 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:7000, lr:1.000e-03, loss:-2.558, batch:7000 utterances> 
2026-02-12 01:15:40 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:7200, lr:1.000e-03, loss:-1.349, batch:7200 utterances> 
2026-02-12 01:16:32 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:7400, lr:1.000e-03, loss:-3.642, batch:7400 utterances> 
2026-02-12 01:17:24 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:7600, lr:1.000e-03, loss:-1.924, batch:7600 utterances> 
2026-02-12 01:18:16 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:7800, lr:1.000e-03, loss:-2.494, batch:7800 utterances> 
2026-02-12 01:19:08 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 13, iter:8000, lr:1.000e-03, loss:-2.376, batch:8000 utterances> 
2026-02-12 01:19:16 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:259 - INFO ] <epoch: 13, lr:1.000e-03, loss:-2.342, Total time:34.806 min> 
2026-02-12 01:19:16 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:267 - INFO ] Validation model ......
2026-02-12 01:19:49 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 13, iter:200, lr:1.000e-03, loss:2.513, batch:200 utterances> 
2026-02-12 01:20:17 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 13, iter:400, lr:1.000e-03, loss:2.779, batch:400 utterances> 
2026-02-12 01:20:45 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 13, iter:600, lr:1.000e-03, loss:2.052, batch:600 utterances> 
2026-02-12 01:21:12 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:282 - INFO ] <epoch: 13, iter:800, lr:1.000e-03, loss:1.606, batch:800 utterances> 
2026-02-12 01:21:31 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:286 - INFO ] <epoch: 13, lr:1.000e-03, loss:2.251, Total time:2.247 min> 
2026-02-12 01:21:32 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:318 - INFO ] Epoch: 13, now best loss change: 2.2505
2026-02-12 01:21:33 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:235 - INFO ] Training model ......
2026-02-12 01:22:31 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:200, lr:1.000e-03, loss:-2.890, batch:200 utterances> 
2026-02-12 01:23:23 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:400, lr:1.000e-03, loss:-0.719, batch:400 utterances> 
2026-02-12 01:24:16 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:600, lr:1.000e-03, loss:-1.940, batch:600 utterances> 
2026-02-12 01:25:08 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:800, lr:1.000e-03, loss:-2.051, batch:800 utterances> 
2026-02-12 01:26:00 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:1000, lr:1.000e-03, loss:-3.474, batch:1000 utterances> 
2026-02-12 01:26:52 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:1200, lr:1.000e-03, loss:-2.477, batch:1200 utterances> 
2026-02-12 01:27:44 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:1400, lr:1.000e-03, loss:-2.650, batch:1400 utterances> 
2026-02-12 01:28:36 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:1600, lr:1.000e-03, loss:-1.945, batch:1600 utterances> 
2026-02-12 01:29:28 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:1800, lr:1.000e-03, loss:-3.915, batch:1800 utterances> 
2026-02-12 01:30:20 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:2000, lr:1.000e-03, loss:-3.899, batch:2000 utterances> 
2026-02-12 01:31:12 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:2200, lr:1.000e-03, loss:-2.453, batch:2200 utterances> 
2026-02-12 01:32:04 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:2400, lr:1.000e-03, loss:-3.260, batch:2400 utterances> 
2026-02-12 01:32:56 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:2600, lr:1.000e-03, loss:-2.813, batch:2600 utterances> 
2026-02-12 01:33:48 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:2800, lr:1.000e-03, loss:-2.657, batch:2800 utterances> 
2026-02-12 01:34:39 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:3000, lr:1.000e-03, loss:-1.779, batch:3000 utterances> 
2026-02-12 01:35:31 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:3200, lr:1.000e-03, loss:-2.737, batch:3200 utterances> 
2026-02-12 01:36:23 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:3400, lr:1.000e-03, loss:-1.282, batch:3400 utterances> 
2026-02-12 01:37:15 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:3600, lr:1.000e-03, loss:-4.649, batch:3600 utterances> 
2026-02-12 01:38:07 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:3800, lr:1.000e-03, loss:-2.621, batch:3800 utterances> 
2026-02-12 01:38:58 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:4000, lr:1.000e-03, loss:-3.112, batch:4000 utterances> 
2026-02-12 01:39:50 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:4200, lr:1.000e-03, loss:-2.026, batch:4200 utterances> 
2026-02-12 01:40:42 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:4400, lr:1.000e-03, loss:-3.351, batch:4400 utterances> 
2026-02-12 01:41:34 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:4600, lr:1.000e-03, loss:-3.438, batch:4600 utterances> 
2026-02-12 01:42:26 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:4800, lr:1.000e-03, loss:-1.344, batch:4800 utterances> 
2026-02-12 01:43:18 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:5000, lr:1.000e-03, loss:-2.395, batch:5000 utterances> 
2026-02-12 01:44:09 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:5200, lr:1.000e-03, loss:-2.231, batch:5200 utterances> 
2026-02-12 01:45:01 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:5400, lr:1.000e-03, loss:-1.403, batch:5400 utterances> 
2026-02-12 01:45:53 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:5600, lr:1.000e-03, loss:-1.139, batch:5600 utterances> 
2026-02-12 01:46:45 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:5800, lr:1.000e-03, loss:-2.975, batch:5800 utterances> 
2026-02-12 01:47:36 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:6000, lr:1.000e-03, loss:-2.971, batch:6000 utterances> 
2026-02-12 01:48:28 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:6200, lr:1.000e-03, loss:-2.558, batch:6200 utterances> 
2026-02-12 01:49:20 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:6400, lr:1.000e-03, loss:-2.017, batch:6400 utterances> 
2026-02-12 01:50:12 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:6600, lr:1.000e-03, loss:-1.726, batch:6600 utterances> 
2026-02-12 01:51:04 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:6800, lr:1.000e-03, loss:-2.060, batch:6800 utterances> 
2026-02-12 01:51:56 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:7000, lr:1.000e-03, loss:-2.688, batch:7000 utterances> 
2026-02-12 01:52:48 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:7200, lr:1.000e-03, loss:-2.725, batch:7200 utterances> 
2026-02-12 01:53:39 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:7400, lr:1.000e-03, loss:-1.029, batch:7400 utterances> 
2026-02-12 01:54:31 [/lustre/users/shi/datasets/librimix/ConvTasNet/ConvTasNet_Separation_WavLM_CAtt/trainer.py:253 - INFO ] <epoch: 14, iter:7600, lr:1.000e-03, loss:-2.172, batch:7600 utterances> 
